Header 24 Data,Header 25 Data,Header 26 Data,Header 27 Data,Header 28 Data
08082384,00065378,08493280,00002219,00003244
08082320,00065393,08493584,00002221,00003243
08081872,00065412,08493456,00002223,00003242
08081584,00065420,08492712,00002223,00003244
08082040,00065429,08492496,00002223,00003243
08082432,00065435,08493344,00002223,00003240
08082320,00065461,08493880,00002224,00003247
08081936,00065466,08493280,00002223,00003243
08081664,00065486,08492864,00002227,00003245
08081832,00065491,08492464,00002224,00003246
08082288,00065509,08493464,00002223,00003247
08082360,00065515,08493656,00002223,00003246
08081664,00065535,08493128,00002225,00003250
08081480,00065549,08492432,00002229,00003253
08082184,00065560,08492448,00002225,00003252
08082360,00065573,08493480,00002225,00003250
08082288,00065585,08493704,00002228,00003256
08081808,00065601,08493080,00002226,00003254
08081664,00065624,08492392,00002228,00003256
08082128,00065634,08492912,00002227,00003256
08082536,00065653,08493744,00002229,00003257
08081928,00065665,08493536,00002230,00003261
08081664,00065683,08492912,00002229,00003259
08081592,00065697,08492504,00002230,00003261
08082248,00065715,08492872,00002229,00003261
08082464,00065725,08493808,00002230,00003262
08082080,00065734,08493512,00002230,00003265
08081384,00065739,08493016,00002230,00003262
08081400,00065735,08492560,00002229,00003257
08082032,00065719,08492896,00002226,00003258
08082312,00065707,08493688,00002228,00003254
08081736,00065687,08493336,00002226,00003254
08081224,00065661,08492592,00002225,00003251
08081360,00065636,08492376,00002222,00003248
08082176,00065615,08493312,00002226,00003246
08082368,00065593,08494176,00002228,00003246
08081776,00065577,08493488,00002225,00003243
08081472,00065552,08492776,00002223,00003245
08081808,00065542,08492440,00002227,00003247
08082400,00065523,08493456,00002227,00003243
08082256,00065518,08493824,00002224,00003244
08081312,00065502,08493096,00002225,00003244
08081272,00065482,08492432,00002224,00003242
08081480,00065466,08492424,00002222,00003242
08081952,00065453,08493272,00002223,00003243
08081848,00065435,08493592,00002228,00003241
08081240,00065426,08492800,00002226,00003240
08081224,00065414,08492144,00002226,00003242
08081480,00065409,08492136,00002222,00003238
08082096,00065408,08492960,00002220,00003240
08081936,00065405,08493152,00002223,00003244
08081056,00065408,08492232,00002222,00003241
08080728,00065407,08491760,00002225,00003240
08080936,00065408,08491976,00002224,00003241
08081440,00065418,08492656,00002224,00003241
08081272,00065413,08493016,00002225,00003238
08080736,00065411,08491936,00002221,00003240
08080792,00065409,08491320,00002221,00003238
08081128,00065415,08491744,00002223,00003244
08081464,00065426,08492608,00002224,00003242
08080896,00065419,08492552,00002221,00003241
08080328,00065418,08491608,00002223,00003238
08080512,00065421,08491240,00002223,00003241
08081016,00065421,08492024,00002224,00003242
08081144,00065437,08492528,00002225,00003241
08080744,00065437,08492280,00002225,00003243
08080384,00065449,08491136,00002224,00003242
08080368,00065454,08490984,00002224,00003240
08080736,00065462,08491776,00002223,00003244
08080840,00065469,08492360,00002228,00003243
08080616,00065476,08491904,00002225,00003246
08080168,00065490,08491104,00002224,00003247
08080368,00065502,08490920,00002229,00003247
08080920,00065508,08491904,00002224,00003245
08080680,00065525,08492128,00002223,00003246
08080312,00065532,08491720,00002226,00003246
08080120,00065549,08491120,00002226,00003249
08080072,00065565,08491048,00002226,00003245
08080552,00065573,08491712,00002226,00003253
08080536,00065585,08492344,00002227,00003249
08079992,00065600,08491648,00002225,00003252
08079904,00065614,08490816,00002230,00003253
08080432,00065621,08491248,00002229,00003253
08080888,00065634,08491784,00002230,00003254
08080600,00065652,08491808,00002230,00003255
08080264,00065660,08491608,00002229,00003254
08079904,00065684,08490832,00002227,00003258
08080360,00065698,08491152,00002226,00003257
08080832,00065708,08492160,00002229,00003259
08080736,00065723,08492120,00002229,00003257
08080136,00065743,08491392,00002229,00003259
08079896,00065751,08490896,00002230,00003259
08080328,00065771,08491336,00002232,00003262
08080744,00065777,08491856,00002232,00003262
08080472,00065794,08492240,00002231,00003264
08079944,00065807,08491064,00002231,00003265
08080128,00065826,08490968,00002229,00003264
08080304,00065840,08491424,00002231,00003264
08080800,00065850,08492200,00002230,00003269
08080408,00065870,08492048,00002232,00003264
08079960,00065881,08490952,00002233,00003268
08080256,00065900,08490976,00002233,00003267
08080752,00065915,08491568,00002234,00003267
08080808,00065931,08492280,00002231,00003272
08080072,00065952,08492024,00002232,00003274
08079736,00065961,08491336,00002234,00003271
08079896,00065958,08490976,00002232,00003269
08080520,00065953,08491728,00002232,00003269
08080560,00065944,08492296,00002231,00003262
08080280,00065933,08491792,00002229,00003262
08079672,00065910,08491152,00002230,00003261
08080208,00065882,08490968,00002227,00003259
08080576,00065859,08491768,00002229,00003256
08080424,00065832,08492480,00002227,00003259
08079848,00065807,08491824,00002228,00003255
08079712,00065786,08491360,00002227,00003255
08079992,00065772,08491168,00002228,00003251
08080584,00065753,08491832,00002226,00003251
08080272,00065735,08492216,00002226,00003254
08079936,00065717,08491288,00002227,00003250
08079776,00065702,08490944,00002230,00003246
08079912,00065686,08491096,00002226,00003248
08080496,00065662,08492240,00002227,00003249
08080480,00065649,08492208,00002227,00003245
08079632,00065627,08491576,00002225,00003245
08079328,00065611,08490696,00002224,00003244
08079880,00065594,08491216,00002224,00003245
08080296,00065581,08492000,00002225,00003243
08080104,00065564,08491880,00002225,00003244
08079480,00065558,08491128,00002223,00003243
08079408,00065559,08490584,00002224,00003247
08080000,00065556,08491264,00002226,00003244
08080264,00065552,08491776,00002224,00003244
08080200,00065559,08492088,00002225,00003244
08079560,00065560,08491264,00002222,00003244
08079416,00065563,08490632,00002226,00003245
08079800,00065564,08491440,00002222,00003243
08080320,00065559,08492048,00002225,00003244
08079944,00065563,08492184,00002223,00003242
08079696,00065558,08491072,00002226,00003247
08079784,00065565,08491032,00002226,00003243
08080280,00065566,08491704,00002226,00003245
08080440,00065567,08492344,00002226,00003244
08079632,00065578,08492064,00002225,00003248
08079168,00065573,08491040,00002225,00003244
08079528,00065581,08490832,00002224,00003245
08079968,00065590,08491640,00002226,00003246
08080160,00065598,08492064,00002227,00003248
08079552,00065607,08491752,00002226,00003248
08079320,00065614,08490968,00002225,00003249
08079712,00065628,08491136,00002225,00003250
08080016,00065636,08491856,00002226,00003252
08079896,00065646,08492224,00002226,00003248
08079680,00065660,08491600,00002226,00003252
08079112,00065670,08491032,00002226,00003250
08079592,00065693,08491192,00002225,00003253
08080024,00065693,08491968,00002228,00003254
08080032,00065703,08492456,00002229,00003250
08079560,00065725,08491552,00002230,00003252
08079504,00065732,08490976,00002227,00003253
08079888,00065744,08491416,00002227,00003256
08080184,00065755,08492368,00002230,00003257
08079928,00065773,08492456,00002229,00003257
08079376,00065779,08491480,00002226,00003262
08079464,00065802,08491200,00002230,00003257
08079992,00065808,08491544,00002230,00003258
08080344,00065822,08492344,00002229,00003259
08079840,00065834,08492168,00002230,00003260
08079648,00065851,08491512,00002232,00003261
08079416,00065867,08490896,00002233,00003265
08079952,00065875,08491488,00002230,00003263
08079944,00065893,08492232,00002233,00003263
08079688,00065909,08492040,00002233,00003265
08079384,00065927,08491376,00002233,00003263
08079768,00065933,08490936,00002233,00003268
08080096,00065955,08491568,00002231,00003264
08080256,00065966,08492192,00002232,00003267
08080024,00065985,08492064,00002234,00003269
08079768,00065996,08491184,00002234,00003267
08079664,00066016,08490616,00002232,00003271
08080320,00066022,08491656,00002231,00003272
08080424,00066045,08492168,00002234,00003275
08080096,00066057,08491744,00002236,00003273
08079304,00066067,08490872,00002236,00003275
08079744,00066086,08490808,00002236,00003275
08080368,00066100,08491736,00002237,00003277
08080232,00066113,08492112,00002238,00003279
08079888,00066137,08491720,00002237,00003278
08079344,00066154,08490664,00002237,00003281
08079984,00066170,08490872,00002237,00003280
08080512,00066188,08491720,00002235,00003285
08080280,00066197,08492088,00002240,00003286
08079880,00066221,08491416,00002237,00003285
08079328,00066226,08490712,00002238,00003284
08079952,00066237,08491040,00002238,00003284
08080032,00066238,08491832,00002240,00003282
08079904,00066224,08491872,00002236,00003282
08079560,00066224,08491240,00002236,00003275
08079072,00066193,08490456,00002237,00003277
08079672,00066169,08491000,00002235,00003268
08080136,00066148,08491896,00002234,00003272
08079920,00066118,08491880,00002236,00003269
08079408,00066101,08491016,00002233,00003266
08079264,00066083,08490688,00002231,00003269
08079800,00066072,08491288,00002232,00003263
08080072,00066054,08492024,00002231,00003268
08079744,00066032,08492128,00002233,00003266
08079264,00066015,08491080,00002231,00003264
08079520,00066001,08490920,00002230,00003266
08079944,00065986,08491368,00002231,00003262
08079952,00065971,08492128,00002232,00003261
08079728,00065953,08491976,00002233,00003263
08079248,00065931,08490904,00002232,00003260
08079592,00065914,08491024,00002231,00003260
08080184,00065895,08491504,00002229,00003258
08080272,00065887,08492344,00002230,00003258
08079688,00065863,08491616,00002229,00003256
08079232,00065855,08490952,00002228,00003258
08079464,00065847,08490680,00002232,00003259
08080016,00065846,08491648,00002228,00003256
08080032,00065843,08491920,00002230,00003256
08079504,00065846,08491568,00002229,00003260
08079280,00065843,08490936,00002229,00003258
08079544,00065841,08490984,00002228,00003256
08080120,00065837,08491808,00002231,00003256
08080056,00065842,08492160,00002229,00003257
08079392,00065838,08491328,00002227,00003260
08079024,00065840,08490536,00002230,00003257
08079720,00065842,08490736,00002228,00003259
08080088,00065840,08491840,00002231,00003258
08079752,00065846,08491928,00002228,00003260
08079152,00065841,08491208,00002230,00003260
08079112,00065849,08490560,00002227,00003257
08079440,00065851,08490680,00002233,00003259
08079632,00065861,08491600,00002232,00003257
08079592,00065868,08491392,00002228,00003259
08079080,00065866,08490776,00002233,00003261
08079168,00065881,08490336,00002230,00003257
08079232,00065890,08490896,00002228,00003263
08079544,00065886,08491488,00002233,00003262
08079384,00065894,08491600,00002232,00003262
08078872,00065910,08490936,00002231,00003260
08078888,00065917,08490232,00002234,00003265
08079272,00065928,08490856,00002230,00003263
08079520,00065935,08491640,00002229,00003263
08079032,00065944,08491432,00002232,00003264
08078800,00065960,08490688,00002232,00003262
08078992,00065965,08490552,00002233,00003265
08079704,00065982,08491120,00002231,00003266
08079560,00065982,08491720,00002233,00003267
08079224,00066003,08491376,00002232,00003268
08079032,00066010,08490360,00002234,00003269
08078872,00066020,08490368,00002234,00003271
08079552,00066032,08490920,00002232,00003268
08079560,00066040,08491640,00002235,00003268
08079344,00066055,08491296,00002235,00003275
08078728,00066064,08490696,00002237,00003270
08078784,00066081,08490288,00002237,00003270
08079424,00066094,08491288,00002235,00003274
08079624,00066106,08492024,00002236,00003273
08078888,00066114,08491144,00002234,00003273
08078848,00066127,08490528,00002237,00003276
08078920,00066138,08490576,00002235,00003277
08079584,00066160,08491336,00002236,00003279
08079736,00066168,08491688,00002235,00003278
08078920,00066179,08491088,00002237,00003281
08078568,00066197,08490456,00002237,00003279
08078936,00066202,08490728,00002239,00003284
08079488,00066213,08491376,00002240,00003282
08079648,00066234,08491840,00002239,00003282
08078848,00066244,08490944,00002238,00003284
08078640,00066265,08490560,00002239,00003283
08079208,00066276,08490824,00002240,00003285
08079512,00066293,08491632,00002239,00003288
08078928,00066292,08491720,00002239,00003289
08078632,00066301,08491064,00002237,00003286
08078752,00066301,08490352,00002242,00003284
08079352,00066304,08491120,00002237,00003282
08079672,00066283,08491712,00002236,00003280
08079352,00066266,08491624,00002240,00003282
08078832,00066246,08490784,00002235,00003278
08078800,00066221,08490264,00002236,00003273
08078880,00066203,08490992,00002235,00003276
08079536,00066181,08491616,00002236,00003276
08079232,00066160,08491472,00002236,00003276
08078504,00066137,08490632,00002234,00003275
08078936,00066127,08490504,00002235,00003272
08079368,00066110,08491008,00002232,00003272
08079480,00066101,08491696,00002238,00003274
08078840,00066076,08491360,00002236,00003274
08078808,00066063,08490592,00002233,00003269
08079152,00066046,08490568,00002235,00003271
08079648,00066034,08491120,00002231,00003270
08079496,00066014,08491832,00002233,00003270
08079080,00066000,08491288,00002237,00003269
08078808,00065982,08490608,00002230,00003272
08079240,00065974,08490592,00002235,00003266
08079640,00065955,08491656,00002236,00003268
08079416,00065952,08491840,00002232,00003269
08079056,00065950,08491328,00002236,00003266
08079208,00065948,08490496,00002235,00003272
08079320,00065948,08490648,00002232,00003267
08079672,00065944,08491544,00002233,00003268
08079480,00065939,08491872,00002235,00003270
08079120,00065933,08491256,00002235,00003266
08078904,00065933,08490464,00002234,00003266
08079560,00065928,08490864,00002232,00003272
08079736,00065927,08491696,00002237,00003270
08079656,00065924,08491872,00002234,00003267
08079160,00065918,08491136,00002233,00003273
08079216,00065921,08490536,00002232,00003270
08079320,00065920,08490848,00002233,00003267
08079680,00065915,08491936,00002235,00003272
08079672,00065922,08491664,00002234,00003273
08079000,00065924,08491160,00002234,00003269
08079200,00065926,08490528,00002237,00003271
08079600,00065933,08491032,00002237,00003271
08079616,00065931,08492008,00002234,00003274
08079520,00065938,08491648,00002233,00003271
08079056,00065948,08490912,00002233,00003274
08079032,00065946,08490648,00002236,00003273
08079568,00065957,08491368,00002237,00003273
08079896,00065968,08492096,00002236,00003274
08078984,00065969,08491680,00002240,00003273
08078944,00065979,08490616,00002238,00003275
08079152,00065995,08490856,00002239,00003274
08079632,00066001,08491416,00002235,00003276
08079712,00066006,08492040,00002240,00003277
08079000,00066010,08491616,00002236,00003277
08079008,00066023,08490456,00002239,00003281
08079256,00066032,08490688,00002238,00003280
08079752,00066044,08491640,00002238,00003280
08079776,00066048,08492112,00002239,00003278
08079672,00066060,08491464,00002239,00003281
08079264,00066066,08490744,00002236,00003283
08079288,00066079,08490720,00002237,00003285
08079896,00066087,08491584,00002236,00003285
08079872,00066098,08492056,00002241,00003283
08079584,00066112,08491432,00002241,00003281
08079272,00066118,08490648,00002238,00003286
08079656,00066135,08491032,00002242,00003287
08079920,00066142,08491832,00002240,00003286
08079744,00066154,08492128,00002243,00003288
08079512,00066162,08491128,00002241,00003293
08079328,00066170,08490728,00002244,00003291
08079480,00066184,08490928,00002239,00003289
08079928,00066198,08492232,00002246,00003294
08079744,00066208,08492176,00002243,00003293
08079376,00066225,08491368,00002245,00003291
08079160,00066233,08490952,00002244,00003295
08079800,00066244,08491288,00002245,00003297
08080016,00066259,08492056,00002243,00003298
08079912,00066265,08492040,00002245,00003293
08079728,00066263,08491160,00002247,00003293
08079728,00066250,08490688,00002242,00003294
08080256,00066231,08491624,00002243,00003291
08080008,00066212,08492496,00002242,00003288
08079952,00066180,08492056,00002242,00003285
08079504,00066151,08491312,00002238,00003281
08079768,00066116,08491016,00002242,00003285
08079936,00066092,08491816,00002238,00003279
08080224,00066061,08492416,00002238,00003276
08079752,00066028,08491792,00002242,00003278
08079424,00066010,08491152,00002237,00003278
08079880,00065983,08490936,00002237,00003276
08080488,00065960,08491888,00002238,00003279
08080208,00065930,08492504,00002237,00003273
08079816,00065908,08491936,00002235,00003273
08079608,00065874,08491008,00002237,00003275
08079944,00065849,08490928,00002237,00003270
08080432,00065823,08491968,00002238,00003269
08080104,00065786,08492248,00002235,00003270
08079720,00065762,08491520,00002233,00003271
08079480,00065733,08490928,00002239,00003268
08079936,00065708,08491112,00002239,00003268
08080256,00065685,08491920,00002238,00003267
08080104,00065672,08492504,00002233,00003267
08079752,00065657,08491600,00002237,00003268
08079512,00065647,08490648,00002236,00003267
08079720,00065634,08491192,00002236,00003267
08080080,00065634,08492024,00002234,00003266
08080024,00065618,08491904,00002234,00003266
08079512,00065617,08491336,00002235,00003265
08079584,00065606,08490920,00002235,00003266
08079720,00065596,08491256,00002233,00003264
08080304,00065591,08492312,00002232,00003265
08080032,00065576,08492120,00002233,00003264
08079600,00065578,08491216,00002236,00003267
08079544,00065568,08490864,00002232,00003265
08079800,00065558,08491296,00002233,00003263
08080056,00065552,08492088,00002236,00003263
08079952,00065553,08492176,00002233,00003267
08079456,00065553,08491024,00002235,00003263
08079608,00065554,08490760,00002233,00003266
08079808,00065556,08491336,00002235,00003266
08080136,00065559,08492296,00002237,00003267
08079824,00065547,08491816,00002233,00003261
08079360,00065559,08490920,00002233,00003264
08079672,00065563,08490880,00002238,00003266
08080016,00065572,08491600,00002233,00003264
08080192,00065574,08492168,00002235,00003267
08079576,00065587,08491776,00002231,00003271
08079336,00065589,08490792,00002235,00003268
08079528,00065591,08490688,00002237,00003268
08080136,00065603,08491760,00002235,00003272
08080208,00065610,08492416,00002238,00003272
08079592,00065620,08491928,00002236,00003272
08079512,00065627,08490776,00002236,00003271
08079840,00065639,08491064,00002236,00003273
08080536,00065638,08491752,00002236,00003270
08079984,00065659,08492296,00002237,00003273
08079616,00065661,08491544,00002238,00003274
08079504,00065681,08490736,00002236,00003271
08079888,00065687,08491136,00002237,00003275
08080136,00065701,08492008,00002238,00003274
08080000,00065707,08492088,00002237,00003275
08079400,00065719,08491352,00002237,00003275
08079640,00065730,08490480,00002238,00003277
08079960,00065736,08491376,00002236,00003278
08080312,00065757,08492320,00002240,00003281
08080024,00065770,08492216,00002238,00003281
08079480,00065779,08491264,00002239,00003280
08079856,00065791,08490816,00002237,00003281
08080144,00065810,08491216,00002241,00003282
08080240,00065819,08492352,00002238,00003283
08080016,00065827,08492016,00002239,00003281
08079560,00065839,08491264,00002241,00003282
08079744,00065847,08490776,00002241,00003284
08080184,00065857,08491464,00002242,00003284
08080320,00065873,08492304,00002241,00003287
08080024,00065889,08491936,00002240,00003288
08079656,00065899,08490800,00002242,00003289
08079904,00065910,08490648,00002244,00003290
08080264,00065930,08491584,00002243,00003290
08080224,00065939,08492248,00002245,00003291
08080216,00065956,08491952,00002243,00003292
08079696,00065967,08490768,00002242,00003291
08079824,00065978,08490664,00002245,00003296
08080096,00065998,08491720,00002243,00003296
08080280,00066005,08492416,00002243,00003297
08080040,00066017,08491672,00002245,00003297
08079824,00066027,08490888,00002243,00003295
08080040,00066031,08490928,00002241,00003295
08080232,00066015,08491592,00002245,00003293
08080096,00066004,08492328,00002239,00003290
08079904,00065967,08491536,00002239,00003288
08079648,00065937,08490528,00002239,00003285
08080160,00065894,08490848,00002241,00003283
08080472,00065861,08491728,00002239,00003281
08080240,00065823,08492176,00002240,00003277
08079704,00065777,08491136,00002236,00003274
08079736,00065756,08490600,00002238,00003276
08080128,00065711,08490816,00002236,00003274
08080280,00065686,08491912,00002235,00003275
08079952,00065657,08492120,00002236,00003273
08079328,00065617,08491216,00002240,00003272
08079480,00065590,08490376,00002238,00003271
08080008,00065562,08491016,00002237,00003268
08080304,00065524,08492008,00002234,00003268
08080240,00065501,08491864,00002234,00003265
08080024,00065455,08490992,00002235,00003265
08079976,00065425,08490592,00002232,00003262
08080256,00065390,08491104,00002230,00003261
08080336,00065357,08491944,00002233,00003257
08080248,00065334,08491840,00002230,00003262
08079744,00065311,08490816,00002234,00003260
08080040,00065291,08490376,00002232,00003256
08080600,00065285,08491312,00002233,00003257
08080856,00065273,08491976,00002233,00003258
08080288,00065257,08491728,00002233,00003261
08080040,00065261,08490656,00002232,00003257
08080336,00065246,08490544,00002234,00003257
08080544,00065241,08491432,00002232,00003256
08080904,00065229,08491840,00002232,00003256
08080496,00065229,08491704,00002230,00003254
08080352,00065223,08490680,00002232,00003256
08080576,00065211,08490680,00002232,00003254
08080880,00065210,08491400,00002229,00003256
08080960,00065213,08492184,00002231,00003255
08080496,00065214,08491528,00002231,00003252
08080488,00065204,08490416,00002231,00003256
08080928,00065203,08490816,00002231,00003252
08081512,00065208,08491512,00002228,00003253
08081280,00065207,08491944,00002232,00003256
08080680,00065215,08491392,00002235,00003257
08080480,00065214,08490416,00002234,00003256
08080880,00065224,08490720,00002233,00003256
08081264,00065229,08491632,00002231,00003256
08081256,00065240,08491928,00002230,00003257
08080600,00065248,08490864,00002231,00003258
08080440,00065262,08490320,00002234,00003255
08080768,00065264,08490616,00002234,00003258
08081288,00065277,08491640,00002231,00003257
08080792,00065286,08491720,00002233,00003255
08080440,00065310,08490520,00002236,00003258
08080576,00065309,08490152,00002232,00003258
08081032,00065321,08490480,00002231,00003258
08081120,00065333,08491800,00002235,00003260
08080840,00065349,08491736,00002232,00003260
08080760,00065359,08490952,00002234,00003263
08080752,00065373,08490256,00002234,00003261
08081368,00065389,08491000,00002233,00003261
08081256,00065410,08492024,00002233,00003260
08080912,00065416,08491512,00002233,00003262
08080968,00065426,08490456,00002235,00003265
08081000,00065435,08490232,00002234,00003264
08081200,00065457,08491120,00002238,00003263
08081544,00065469,08491824,00002235,00003264
08081208,00065480,08491376,00002234,00003268
08081200,00065504,08490416,00002234,00003265
08081328,00065516,08490248,00002236,00003266
08081624,00065534,08491224,00002237,00003268
08081592,00065539,08491808,00002239,00003269
08081464,00065563,08491440,00002236,00003271
08081224,00065571,08490336,00002238,00003271
08081376,00065592,08490440,00002240,00003274
08081840,00065602,08491296,00002236,00003273
08081864,00065619,08491760,00002239,00003276
08081520,00065635,08491128,00002239,00003272
08081688,00065649,08490104,00002238,00003275
08081856,00065664,08490512,00002238,00003273
08082296,00065687,08491168,00002238,00003277
08082168,00065699,08491976,00002239,00003280
08082024,00065714,08490872,00002240,00003278
08081584,00065731,08490136,00002239,00003279
08081896,00065754,08490488,00002242,00003283
08082216,00065769,08491392,00002238,00003282
08081960,00065780,08491632,00002240,00003284
08081768,00065800,08490712,00002241,00003283
08081808,00065817,08490008,00002241,00003287
08082080,00065827,08490552,00002242,00003283
08082440,00065836,08491440,00002242,00003285
08082352,00065844,08491704,00002240,00003282
08081920,00065829,08490816,00002238,00003278
08081992,00065806,08490080,00002238,00003281
08082424,00065789,08490904,00002240,00003273
08082616,00065755,08491832,00002238,00003275
08082528,00065722,08491400,00002240,00003271
08081968,00065688,08490608,00002236,00003268
08081896,00065654,08490016,00002235,00003269
08082544,00065626,08490840,00002235,00003266
08082648,00065592,08491552,00002233,00003264
08082616,00065573,08491344,00002233,00003263
08082064,00065549,08490640,00002234,00003263
08081896,00065531,08490272,00002234,00003263
08082416,00065503,08490976,00002234,00003259
08082376,00065479,08491600,00002236,00003260
08081952,00065460,08491192,00002235,00003258
08081888,00065437,08490392,00002233,00003259
08082136,00065412,08490208,00002231,00003257
08082544,00065388,08491016,00002231,00003256
08082672,00065371,08491480,00002230,00003256
08082224,00065347,08491072,00002234,00003253
08081920,00065329,08489992,00002230,00003255
08082328,00065312,08490232,00002230,00003251
08082464,00065302,08491232,00002231,00003251
08082496,00065296,08491552,00002232,00003251
08082400,00065291,08490960,00002229,00003254
08081944,00065286,08489848,00002234,00003258
08082384,00065289,08490376,00002230,00003253
08082576,00065286,08491064,00002232,00003253
08082544,00065289,08491576,00002232,00003255
08082240,00065291,08490536,00002233,00003250
08082104,00065285,08489904,00002230,00003250
08082000,00065284,08490272,00002232,00003250
08082488,00065282,08491224,00002232,00003249
08082216,00065278,08491328,00002232,00003250
08082168,00065276,08490472,00002231,00003252
08081880,00065275,08490048,00002228,00003251
08082224,00065282,08490552,00002230,00003251
08082504,00065286,08491528,00002231,00003252
08082168,00065291,08491312,00002228,00003250
08082104,00065293,08490392,00002231,00003250
08082008,00065304,08490096,00002229,00003252
08082384,00065313,08490600,00002231,00003252
08082704,00065313,08491416,00002231,00003253
08082728,00065323,08491216,00002230,00003252
08082184,00065333,08490360,00002230,00003253
08082360,00065346,08490192,00002229,00003255
08082424,00065346,08490832,00002230,00003255
08082888,00065358,08491384,00002231,00003257
08082360,00065373,08491296,00002233,00003258
08082152,00065389,08489992,00002232,00003254
08082656,00065397,08489920,00002234,00003258
08082976,00065415,08490872,00002234,00003256
08082832,00065426,08491616,00002230,00003256
08082568,00065431,08490744,00002236,00003257
08082352,00065446,08489968,00002230,00003257
08082608,00065460,08490408,00002232,00003260
08082752,00065475,08490912,00002236,00003261
08082832,00065486,08491472,00002234,00003258
08082384,00065498,08490616,00002233,00003259
08082224,00065513,08490040,00002234,00003260
08082472,00065527,08490384,00002234,00003264
08082792,00065540,08491048,00002237,00003261
08082880,00065549,08491448,00002238,00003262
08082592,00065567,08490648,00002234,00003262
08082232,00065584,08489928,00002235,00003262
08082664,00065593,08490096,00002235,00003266
08082832,00065605,08491312,00002239,00003267
08082792,00065620,08491256,00002238,00003268
08082496,00065642,08490600,00002239,00003272
08082184,00065651,08489888,00002238,00003271
08082656,00065668,08490280,00002238,00003270
08083016,00065690,08491432,00002235,00003271
08082736,00065701,08491088,00002239,00003272
08082520,00065711,08490384,00002239,00003274
08082552,00065742,08489888,00002239,00003274
08082736,00065749,08490504,00002242,00003278
08082672,00065764,08491392,00002237,00003277
08082848,00065778,08491312,00002241,00003278
08082472,00065803,08490288,00002242,00003280
08082528,00065803,08490024,00002241,00003277
08082992,00065802,08490688,00002237,00003279
08083056,00065806,08491512,00002238,00003277
08083096,00065787,08491232,00002235,00003274
08082680,00065766,08490136,00002238,00003269
08082568,00065738,08490112,00002238,00003267
08082968,00065719,08490736,00002235,00003265
08083040,00065694,08491608,00002235,00003260
08083120,00065668,08490864,00002235,00003261
08082728,00065638,08490128,00002233,00003260
08082904,00065625,08490296,00002236,00003262
08083248,00065607,08490808,00002237,00003259
08083312,00065581,08491664,00002233,00003257
08082896,00065572,08490792,00002236,00003259
08082816,00065555,08490224,00002235,00003259
08082952,00065533,08490144,00002235,00003257
08083440,00065525,08491032,00002232,00003257
08083248,00065516,08491640,00002235,00003256
08082864,00065491,08490952,00002235,00003256
08083272,00065481,08490136,00002233,00003254
08083584,00065465,08490304,00002231,00003258
08083840,00065451,08491224,00002233,00003255
08083920,00065446,08491736,00002231,00003250
08083576,00065431,08490864,00002230,00003253
08083520,00065431,08490216,00002233,00003253
08083624,00065430,08490440,00002231,00003253
08083712,00065429,08491448,00002234,00003257
08083680,00065436,08491504,00002231,00003255
08083256,00065427,08490824,00002233,00003252
08083528,00065435,08490176,00002230,00003254
08083752,00065438,08490784,00002233,00003256
08083816,00065435,08491624,00002231,00003257
08083648,00065437,08491296,00002231,00003255
08083528,00065440,08490440,00002231,00003254
08083504,00065436,08490136,00002234,00003253
08083824,00065442,08490752,00002231,00003255
08083888,00065445,08491384,00002235,00003252
08083608,00065450,08491472,00002235,00003256
08083560,00065456,08490312,00002233,00003252
08083792,00065461,08490208,00002231,00003257
08083928,00065467,08490896,00002232,00003256
08083760,00065470,08491536,00002233,00003254
08083568,00065478,08491456,00002233,00003255
08083376,00065495,08490312,00002234,00003255
08083712,00065506,08490264,00002233,00003256
08083864,00065509,08491120,00002234,00003257
08083928,00065525,08491768,00002234,00003254
08083576,00065532,08491176,00002232,00003256
08083408,00065546,08490384,00002233,00003260
08083480,00065557,08490424,00002235,00003256
08083960,00065571,08491032,00002235,00003261
08083760,00065585,08491648,00002233,00003259
08083688,00065600,08490896,00002233,00003263
08083640,00065602,08490536,00002237,00003261
08083968,00065621,08490648,00002235,00003263
08084120,00065636,08491224,00002236,00003266
08083928,00065645,08491744,00002236,00003263
08083864,00065665,08490944,00002234,00003262
08083848,00065674,08490352,00002233,00003265
08083824,00065697,08490560,00002237,00003264
08084112,00065703,08491576,00002235,00003267
08083680,00065718,08491704,00002237,00003268
08083912,00065734,08490864,00002235,00003269
08083640,00065751,08490200,00002237,00003269
08084040,00065760,08490800,00002236,00003268
08084264,00065774,08491488,00002238,00003271
08083912,00065794,08491608,00002237,00003275
08083672,00065805,08490832,00002236,00003271
08084080,00065823,08490328,00002240,00003274
08084176,00065840,08490952,00002240,00003274
08084528,00065852,08491544,00002243,00003278
08084048,00065870,08491680,00002244,00003278
08083504,00065880,08490600,00002238,00003279
08083712,00065901,08490328,00002239,00003279
08083912,00065908,08490984,00002241,00003282
08084000,00065932,08491416,00002242,00003283
08083856,00065941,08491480,00002242,00003283
08083840,00065957,08490968,00002241,00003284
08084360,00065979,08490848,00002241,00003284
08084264,00065992,08491504,00002243,00003286
08084696,00066008,08492176,00002245,00003286
08084344,00066024,08491824,00002243,00003288
08084264,00066035,08490888,00002244,00003291
08084552,00066052,08490800,00002246,00003293
08084848,00066067,08491560,00002246,00003292
08084856,00066081,08492280,00002245,00003292
